"blues";21.0202;-9.98616;1.03527;-0.905466;-0.937086;-1.40658;-0.567192;0.714516;-0.963752;-1.35004;-1.04172;0.0071405;-1.36445;-2.06687;0.100136;-0.0768968;-1.32018;0.042037;0.74434;3.81282;2.78468;1.56386;1.36289;0.581309;-1.79737;
"blues";31.9275;-9.74424;-4.38692;0.35367;-0.735601;-2.40924;-1.147;-0.198517;-1.23779;-2.0889;-2.30338;-1.19259;-0.530214;-2.84947;-1.79676;-1.2564;-0.891738;1.72498;1.91831;4.66562;5.56786;3.50482;2.11648;-0.649481;-1.67773;
"blues";24.9574;-8.81855;-0.450734;-2.86355;-0.954103;-0.863061;-0.791521;0.208535;-0.145326;-2.65604;-1.47974;0.444934;-2.14978;-0.99132;-0.339083;-2.86774;-0.312272;1.62131;1.05897;2.88999;4.40682;3.00469;1.30059;0.851702;-3.13462;
"blues";34.9711;-10.1388;-3.8545;-0.895824;-1.32348;-1.93115;-1.30118;-0.58618;-1.14115;-2.56752;-2.55233;-1.36653;-0.770811;-2.08365;-3.22225;-1.89127;0.175891;1.14938;3.01597;4.953;5.86343;4.69671;2.09748;-0.506442;-2.51963;
"blues";30.3261;-8.11533;-2.34023;-1.75376;-1.69607;-0.587837;-1.46143;-0.335061;-1.59105;-2.71372;-2.03738;-1.88211;-1.93939;-0.750668;-2.21216;-2.82713;0.918837;1.37873;1.98058;4.55848;6.32561;3.75645;2.12035;-0.0152673;-2.31211;
"blues";34.9611;-10.7341;-3.69317;-0.966515;-1.43138;-2.72786;-1.30491;0.942422;-0.704857;-3.24682;-3.01183;-0.480292;0.015298;-2.51395;-3.32835;-1.36631;-0.447586;0.893512;3.63225;3.93123;5.1857;5.45675;1.92158;-0.521208;-2.64129;
"blues";33.0693;-10.6186;-4.11518;-1.25287;-1.36112;-1.91338;-0.397845;0.662745;-0.595316;-3.0872;-2.35084;-0.406128;-1.02699;-1.84809;-1.64497;-1.12241;-0.85331;0.596842;1.91906;4.19585;5.19184;3.86873;1.94644;-0.189504;-2.45296;
"blues";27.5524;-7.49708;-1.80768;-0.616202;-1.62197;-2.73942;-2.12562;0.483033;-1.11245;-1.63556;-1.38958;-0.890139;-1.40739;-2.21042;-1.89082;-2.52013;-0.912981;2.09611;2.17376;4.67117;5.44321;4.33478;1.56281;-0.80552;-2.60327;
"blues";27.192;-5.86049;-4.19792;-0.483496;-1.31157;-0.5345;-1.77304;-1.24078;-0.25103;-2.75262;-2.55985;-0.386097;-1.14086;-3.11566;-1.96332;-0.315897;-0.512993;0.135573;2.84077;5.37086;4.58312;3.95931;1.35043;0.0380005;-1.24692;
"blues";31.0414;-8.99394;-3.20361;-0.68806;-1.88466;-1.95795;-0.173355;-0.741913;-3.1014;-1.86732;0.889439;-1.4956;-1.36812;-1.67856;-3.23005;-3.2036;0.0396849;2.55706;2.76133;4.21884;5.30637;3.3224;2.04599;-0.338321;-1.56656;
"blues";30.327;-8.11821;-2.02088;-0.882916;-2.77754;-2.39687;-0.562914;-0.0989113;-1.29187;-2.40308;-2.05305;-1.2458;-1.14751;-2.22896;-2.52146;-1.40022;-0.493205;0.495726;3.01675;5.31568;5.49221;4.66938;1.68647;0.00892485;-3.06001;
"blues";32.445;-8.33211;-2.64017;-2.22343;-1.4634;-1.66767;-1.04939;0.0126806;-2.0555;-2.41685;-2.19373;-2.13806;-1.6274;-2.26013;-1.33957;-1.27408;-1.5987;1.75577;2.77549;4.46421;6.92571;4.96016;1.36053;-0.214156;-2.46178;
"blues";32.2607;-8.12993;-1.70573;-0.305202;-3.67304;-3.65188;-0.71634;1.39082;-1.54472;-5.18127;-0.696765;0.703101;-3.88125;-3.928;-0.58737;-0.565137;-1.50166;-0.776531;3.44556;7.59095;7.19354;2.87353;1.97022;1.43559;-3.70939;
"blues";26.7086;-10.4089;-2.29968;-0.730699;0.275373;-2.1097;0.148517;-0.610274;-1.66521;-1.11257;-0.801123;-1.1922;-0.121698;-1.49196;-2.39361;-1.39391;-0.0298533;1.48855;1.03334;3.60185;3.53355;2.00066;2.15275;-0.300822;-1.10494;
"blues";33.3413;-10.7278;-4.20648;-0.534949;-1.06063;-1.96989;-1.13753;0.0587289;-0.821951;-2.40403;-1.93522;-0.996387;-0.857831;-1.8702;-2.29906;-1.63298;-0.28445;0.765305;2.44167;4.14475;5.49131;3.85934;1.96875;-0.755136;-1.90171;
"blues";30.3818;-10.2459;-3.12255;-1.02784;-0.488802;-1.94385;-1.26758;0.540501;-1.46065;-1.62205;-2.05194;-0.300234;-1.26749;-1.69473;-2.00171;-1.55298;-0.297692;0.682381;2.29272;3.79371;4.9412;3.27037;1.99851;-0.83569;-1.23804;
"blues";26.9735;-10.5826;-0.678047;-0.039694;-0.170661;-1.78022;-2.03848;-0.617766;-1.44395;-1.51857;-0.396316;-1.01278;-1.71192;-1.55208;-2.37411;-1.81515;0.151144;1.21716;2.67271;3.49957;4.49643;3.3845;0.335603;0.439535;-0.969769;
"blues";31.4302;-9.92982;-4.56946;-0.264133;-0.652478;-2.28863;-0.412743;-0.549193;-1.04868;-1.48132;-2.24734;-0.685854;-0.5247;-2.30571;-1.81009;-1.99316;0.0351387;0.695435;2.25371;4.12062;4.73264;3.79669;1.69265;-0.546547;-1.86276;
"blues";38.2366;-12.5728;-4.81165;-0.557671;-1.13934;-2.37502;-0.95308;-0.337406;-0.740205;-2.76707;-2.07667;-1.08268;-1.03818;-2.20221;-2.4524;-1.78137;-0.335187;0.924321;2.36326;5.1844;6.07575;4.46312;1.63705;-0.418817;-2.32355;
"blues";29.8928;-10.1988;-2.80774;-1.80487;0.523281;-2.37091;-1.1627;0.0786822;-0.332722;-2.42595;-2.26291;0.591017;-1.82486;-1.09187;-2.63228;-1.43716;0.173617;0.459182;1.71063;4.87678;3.53551;3.92163;1.59456;-0.411899;-1.49469;
"blues";27.8553;-9.21707;-2.10646;-1.23508;-1.38133;-1.84808;0.405066;-0.268367;-2.49387;-0.550501;-1.53097;-1.37162;-0.933261;-1.76053;-1.28941;-1.26577;-1.85697;2.00314;2.52182;2.38252;5.07434;3.69645;1.61581;-0.53086;-2.13116;
"blues";26.8569;-9.55138;-1.45319;-2.05475;-0.0767397;-1.30898;-1.16763;-0.878558;0.797757;-2.30222;-2.50216;0.193138;-1.27891;-1.92968;-1.28512;-0.628592;-1.14168;0.103591;3.41156;2.21844;4.24373;4.0252;1.51279;-1.09819;-1.52739;
"blues";33.3329;-11.2684;-3.45794;-1.28261;-0.136425;-2.81958;-0.352704;-0.348692;-1.01587;-1.90914;-2.16591;-0.7649;-1.46962;-1.114;-2.56789;-1.75682;0.0878087;0.430821;2.58054;4.02691;5.26032;4.22584;1.42091;-0.363089;-2.11514;
"blues";39.5468;-12.9416;-4.94288;-0.625223;-1.2607;-2.17572;-1.29683;-0.0959384;-1.3261;-2.31305;-2.34569;-1.07145;-1.18038;-2.1473;-2.67705;-1.8711;-0.299553;0.941879;2.71026;5.03012;6.61778;4.54421;1.50172;-0.228875;-2.55878;
"blues";29.6237;-13.0956;-0.939092;-0.284076;-0.565035;-3.23471;-0.758949;1.43172;1.38738;-4.41545;-3.11506;0.269855;0.624335;-0.0607375;-4.03733;-2.63373;0.975431;3.02038;0.075949;2.49135;3.79355;2.93329;3.31411;-0.109446;-3.09375;
"blues";34.9557;-10.8836;-3.38443;-1.48063;-1.14223;-3.00423;-0.543677;0.410765;-0.490014;-2.96813;-3.01862;-1.05697;-0.663437;-2.26174;-2.27286;-1.18719;0.20292;-0.651026;2.44639;5.77996;5.43472;4.64589;1.83954;-0.276415;-2.63031;
"blues";34.7569;-11.7959;-3.57886;-1.84166;-1.2893;-0.834253;-0.367657;-2.60577;0.63265;-1.87358;-2.16583;-1.03992;0.258374;-2.22129;-3.31641;-1.42017;-0.365265;0.916967;2.78816;4.10398;4.54484;5.04843;1.00568;-0.757277;-1.37708;
"blues";32.7689;-11.8908;-0.77393;0.521773;-1.54518;-1.99692;-2.46625;-1.55252;0.684287;-1.65664;-3.18732;-3.12673;-1.61664;-2.82204;0.423504;-1.13365;-1.35806;0.949445;1.62412;5.19316;7.89299;4.67481;0.259869;-0.884979;-1.47274;
"blues";37.4187;-13.6196;-2.14736;-1.73924;-1.61268;-2.10942;-1.09499;-0.917425;0.597786;-2.15364;-2.42203;-2.24835;-1.03558;-0.724886;-2.80676;-1.77809;-0.133401;0.564133;1.43151;5.20933;6.87888;4.55154;1.26889;-0.720169;-2.65543;
"blues";34.7734;-12.2236;-3.41699;0.000763045;-0.412184;-2.57719;-0.787588;-0.593216;-1.99254;-2.66357;-0.395219;-1.85723;-0.638983;-2.94781;-2.47778;-1.55233;0.656927;0.0144192;2.95088;5.70412;4.73785;3.6601;1.39278;0.351506;-1.64632;
"blues";36.942;-10.3104;-3.96021;-2.28238;0.132666;-2.71096;-1.80165;-0.061678;-1.70172;-3.01459;-0.754241;-2.85657;-1.13858;-1.95473;-3.34235;-1.34241;-0.149968;0.536124;2.85021;6.56741;6.0293;4.90973;1.92794;-0.628448;-2.87734;
"blues";31.4564;-13.1975;-2.29004;2.37021;0.390463;-3.63849;-2.23642;-0.930442;-1.15015;-0.303497;-1.56354;-1.76743;-0.134632;-2.77902;-2.42504;-2.25606;0.832571;1.13579;2.09053;4.52359;5.40439;2.75753;0.953776;0.00418678;-1.52065;
"blues";37.0162;-12.1228;-3.56357;-1.70739;1.35459;-1.11959;-0.952616;-1.60622;-1.51829;-3.69924;-3.91067;-1.78669;-1.62133;-2.28171;-2.05544;-0.294066;0.596634;0.602002;2.42139;5.61887;6.14503;3.45151;2.68908;0.0170402;-1.13725;
"blues";36.7008;-12.8798;-1.51282;-2.00379;-2.14421;-0.866553;-0.183523;0.0353023;-2.35007;-3.23833;-2.50845;-2.00543;-1.36562;-1.40838;-2.69739;-1.11284;1.01566;0.204873;1.04654;6.28663;7.30835;2.16848;2.04092;1.70215;-2.16011;
"blues";31.3254;-12.6493;0.425871;1.95117;-2.15048;-4.88119;-0.672409;-0.146239;-0.575294;-2.35014;-2.48241;-2.01231;0.585147;-0.892363;-5.17605;-2.94765;0.893366;3.15657;2.70822;3.15609;5.38212;4.65536;2.52286;-0.369904;-3.80435;
"blues";34.8494;-11.9389;-2.48083;-2.5083;-1.67684;-1.18269;-1.42488;0.00236755;-0.733258;-2.23361;-0.960222;-0.820575;-1.33358;-2.47027;-1.60212;-0.930664;-2.38202;1.1896;2.93705;3.99336;5.71117;4.61154;1.32189;-1.14101;-2.0635;
"blues";33.6252;-10.9409;-2.89146;-0.560708;-1.02881;-1.98542;-0.470772;-1.61997;-1.3536;-0.603885;-3.58144;-2.76541;-0.229832;-1.35047;-2.90323;-1.93513;1.12765;0.669638;1.54439;5.20165;6.56792;3.74148;1.43008;0.459126;-2.93225;
"blues";37.3225;-12.2817;-4.8407;-0.498714;-1.04898;-2.01032;-0.323146;-0.460281;-1.20411;-2.86008;-2.42794;-1.12209;-1.39558;-2.07984;-1.9192;-1.14656;-0.482069;0.525619;2.61633;4.78617;5.83217;4.43168;1.60622;-0.178656;-2.10276;
"blues";42.3124;-11.983;-4.2338;-1.09356;-2.76666;-3.35151;1.89044;-1.61149;-2.65763;-4.71764;-0.899112;-0.981699;-2.85335;-2.73196;-2.53306;-2.41422;-0.458525;1.57352;4.16293;6.25522;6.94876;5.52387;1.74203;0.978652;-3.31627;
"blues";40.4804;-12.7376;-4.42976;-0.543915;-0.385286;-2.04697;-1.77865;0.223201;-2.32937;-3.80703;-2.98235;-1.65407;-1.20451;-3.85443;-2.11;0.290827;-0.981698;0.255762;4.13591;5.55607;7.29084;4.04797;2.25442;0.547407;-2.94495;
"blues";45.2665;-15.1016;-6.12554;-0.691332;-2.16802;-1.71078;-1.02665;0.801654;-1.99371;-3.25712;-2.65235;-1.41315;0.188128;-3.3008;-3.03878;-1.1752;-0.813101;1.48125;2.03678;6.02921;7.17661;4.20626;2.11617;0.320463;-2.78501;
"blues";44.3783;-14.1799;-5.91577;-1.28787;-0.71537;-1.26175;-2.26512;-1.14726;-1.61158;-2.69395;-1.9967;-0.188723;-1.32064;-2.51146;-4.7729;-2.15478;0.375096;1.28504;4.18489;5.35991;6.73548;4.66263;1.92414;-0.537538;-1.70161;
"blues";44.9383;-13.7906;-3.47248;-0.925698;-3.94399;-2.8008;-0.400403;0.407556;-1.31215;-4.68237;-4.29101;-0.0877438;-0.537824;-3.37732;-3.75981;-2.50708;-0.114718;1.96619;4.10629;5.5111;7.46366;6.23801;2.83127;-0.356776;-3.14997;
"blues";41.6148;-12.9635;-3.83989;-1.46358;-2.96656;-2.03947;0.104693;-0.980028;-2.63248;-1.28746;-2.93518;-1.25193;-0.776343;-2.45447;-3.41947;-2.43587;-0.635612;1.82476;3.81645;4.94391;6.64587;5.70718;2.29631;-0.994892;-3.14545;
"blues";40.6859;-13.898;-4.41483;0.145461;-0.847426;-1.46633;-2.36306;-0.841699;-3.1288;-2.80285;0.0396986;-0.417205;-1.70467;-3.52319;-3.6199;-2.76749;0.651346;1.67391;4.35685;5.47518;5.94421;3.84005;1.35247;0.659938;-1.55065;
"blues";40.6868;-15.0536;-5.04635;-0.608665;-0.719875;-1.27469;-0.384774;0.11634;-1.51046;-3.87665;-2.58453;-0.363115;-1.74423;-2.8184;-0.741462;-0.98314;-0.144707;-0.46276;3.17327;4.57561;5.46092;4.29787;1.39314;0.667471;-2.08265;
"blues";41.7684;-14.2762;-5.9755;0.22105;0.522221;-2.32867;-1.69599;-1.44135;-2.65572;-1.75314;-1.20605;-0.838866;-1.02863;-2.87303;-4.00465;-2.49207;0.349579;2.35034;3.26543;5.56608;5.35359;4.4132;1.84813;-0.744213;-1.11691;
"blues";42.8617;-14.8684;-2.3931;-1.06109;-3.53623;-2.1532;-0.741639;-0.182586;-2.12262;-2.18783;-1.84458;-1.51818;-2.73227;-2.56254;-1.26183;-2.09686;-0.640885;-0.13291;2.94083;7.15627;7.47382;4.94349;1.48776;-0.137426;-3.75383;
"blues";33.7949;-10.9915;-3.94903;-0.37665;-0.810184;-2.40062;-1.71372;0.0905378;-0.45476;-2.40867;-1.85626;-1.11836;-1.34953;-1.3599;-2.60798;-2.00513;0.32528;0.310442;2.39797;4.78066;5.54768;4.20846;1.63858;-0.636803;-2.45724;
"blues";34.5134;-11.4806;-4.59564;-0.53366;-1.49583;-1.31105;0.185397;0.619016;-1.87199;-3.7851;-2.28097;-0.0685266;-1.2806;-2.81197;-1.15946;-0.174461;-1.26593;0.438261;3.06036;3.76992;4.76213;4.11131;1.5294;0.610782;-1.55345;
"blues";31.8038;-10.073;-1.42151;-1.54125;-3.8425;-0.434809;0.693005;-2.89281;-0.0379897;-1.57744;-2.20496;-2.41862;0.387264;-1.18864;-4.02635;-1.77373;0.184821;1.62244;1.3729;5.06589;5.70601;3.88391;1.79173;0.013345;-2.36594;
"blues";18.7929;-6.03613;-1.10457;-0.768614;-1.37243;-1.37689;1.61328;-0.957192;-3.26748;-1.28686;1.50633;0.537992;-2.37142;-1.87752;-0.547642;-1.98089;-1.76197;2.62453;3.04891;0.907636;3.16757;1.94555;1.08666;1.02305;-1.53235;
"blues";30.0849;-9.75495;-3.70148;-0.594827;-1.10883;-1.80521;-0.859191;-0.0608217;-0.71759;-1.87078;-1.73652;-0.794504;-0.782275;-1.69435;-2.16087;-1.36875;-0.395601;0.522271;2.13749;3.98993;4.65344;3.71101;1.52043;-0.41824;-1.92095;
"blues";28.8812;-9.19472;-3.36389;-0.421889;-0.806783;-1.83953;-1.08185;-0.0297331;-0.811422;-2.16343;-1.65781;-1.00295;-1.04322;-1.49294;-2.17821;-1.31614;-0.20719;0.568784;2.29043;3.77774;4.83884;3.45613;1.72491;-0.43149;-1.77113;
"blues";32.8021;-10.6547;-4.23331;-0.661451;-0.954477;-1.89594;-0.986819;0.0833872;-0.968369;-2.04622;-2.04146;-0.862179;-0.824287;-1.81021;-2.26503;-1.46838;-0.317472;0.633794;2.20953;4.27332;5.0928;3.91996;1.63588;-0.411729;-2.06817;
"blues";15.2284;-3.22094;-1.63714;0.8336;-2.88064;-1.49456;0.207925;0.0359832;0.116661;-1.8325;-1.80746;-0.934153;-0.090198;-0.662378;-1.88552;-1.32729;0.0925397;0.674129;1.05505;2.67781;2.94353;2.55076;2.25168;-0.471467;-1.52162;
"blues";29.9848;-9.69069;-3.53058;-0.53933;-1.22182;-1.72665;-0.715051;-0.254714;-0.944216;-1.7287;-1.88976;-0.736939;-0.8381;-1.71662;-2.24597;-1.42445;-0.257597;0.596319;2.1796;4.05536;4.67206;3.62685;1.57535;-0.303076;-1.89413;
"blues";37.8135;-11.7981;-5.17485;-0.457697;-0.679419;-1.49545;-1.32393;-0.532542;-1.39025;-2.44292;-3.0507;-1.77158;-1.71231;-1.57326;-2.63718;-0.348211;-0.0442541;-0.554851;3.22217;5.18612;6.29691;4.95227;0.960506;0.0487989;-1.94992;
